_id,batchNo,createdBy,createdOn,flow,color,lat,lon,modifiedBy,modifiedOn,size,streetAddress
f1defe4b-7352-49ef-b126-5c436f459ab3,0,admin@byronfd.com,2019-05-05 17:43:50,,YELLOW,42.12755923194227,-89.2635479680837,admin@byronfd.com,2019-05-05 17:43:50,0,"252 N Colfax St
Byron IL 61010
United States"
1b9ed6a1-bcbb-4f4a-a99b-8ad7eddc8585,0,admin@byronfd.com,2019-05-05 17:44:31,,YELLOW,42.127630560991854,-89.26147438917529,admin@byronfd.com,2019-05-05 17:44:31,0,"426 W 3rd St
Byron IL 61010
United States"
15bf0391-0332-4ee2-88d8-bb1f8fff05cf,0,admin@byronfd.com,2019-05-05 17:44:59,,YELLOW,42.12765953929776,-89.26014417883155,admin@byronfd.com,2019-05-05 17:44:59,0,"320 W 3rd St
Byron IL 61010
United States"
8157398c-330a-478c-9ee1-49bb9d301c0e,0,apolitsch@es-il.org,2019-05-05 22:25:49,,YELLOW,42.12888900652241,-89.26027537356663,apolitsch@es-il.org,2019-05-05 22:25:49,,"328 W 4th St, Byron, IL 61010, USA"
193d14e4-3fae-441a-9180-a1fd0042f5e3,0,apolitsch@es-il.org,2019-05-05 22:46:12,,YELLOW,42.129083928789434,-89.25788942343877,apolitsch@es-il.org,2019-05-05 22:46:12,,"334 N Union St, Byron, IL 61010, USA"
bb1e333c-e09b-4195-95c7-1fae1c0d8ceb,0,apolitsch@es-il.org,2019-05-05 22:46:41,,YELLOW,42.12774955814865,-89.25755821659283,apolitsch@es-il.org,2019-05-05 22:46:41,,"138 W 3rd St, Byron, IL 61010, USA"
db825242-0325-4eef-b5ba-d1f4547e0200,0,apolitsch@es-il.org,2019-05-05 22:47:12,,YELLOW,42.126676341594944,-89.2577325601788,apolitsch@es-il.org,2019-05-05 22:47:12,,"200 N Walnut St, Byron, IL 61010, USA"
31f8df40-49ac-4278-8443-6d69fc1b6db3,0,apolitsch@es-il.org,2019-05-05 22:47:40,,YELLOW,42.1264949837105,-89.25833903001921,apolitsch@es-il.org,2019-05-05 22:47:40,,"232 W 2nd St, Byron, IL 61010, USA"
c2a13574-062a-4103-8bb0-ac0a0f52f162,0,apolitsch@es-il.org,2019-05-05 22:48:48,,YELLOW,42.1266173256982,-89.26016293214934,apolitsch@es-il.org,2019-05-05 22:48:48,,"2000 N Franklin St, Byron, IL 61010, USA"
e66a2772-f2b6-450f-9618-de6eced1ba39,0,apolitsch@es-il.org,2019-05-05 22:49:09,,YELLOW,42.12657952901175,-89.26144502805846,apolitsch@es-il.org,2019-05-05 22:49:09,,"425 W 2nd St, Byron, IL 61010, USA"
23fa3457-ff0a-479a-add6-affd7f31d1a4,0,apolitsch@es-il.org,2019-05-05 22:50:38,1199,GREEN,42.126756576453545,-89.25427011894362,apolitsch@es-il.org,2019-09-26 14:13:33,,"201 2nd St, Byron, IL 61010, USA"
eddbc91d-be29-4fab-9874-d1f45d208bf2,0,apolitsch@es-il.org,2019-05-05 22:51:07,1286,GREEN,42.12730041972929,-89.25272185163516,apolitsch@es-il.org,2019-09-26 14:39:51,,"N. Market @ Water Tower,  Byron, IL 61010, USA"
65cab430-ef6b-4440-b48e-5ef09af88c47,0,apolitsch@es-il.org,2019-05-05 22:51:26,1314,GREEN,42.12784150082829,-89.25292435841578,apolitsch@es-il.org,2019-09-26 14:17:56,,"226 E 3rd St, Byron, IL 61010, USA"
2bd2534f-78e2-4570-b337-8ebf33af6f35,0,apolitsch@es-il.org,2019-05-05 22:51:46,1314,GREEN,42.127818624331276,-89.25434861140269,apolitsch@es-il.org,2019-09-26 14:56:32,,"229 N Chestnut St, Byron, IL 61010, USA"
76143948-1fc6-4e87-95f5-318cdbe16125,0,apolitsch@es-il.org,2019-05-05 22:52:18,1122,GREEN,42.12792405507493,-89.25595525460261,apolitsch@es-il.org,2019-09-26 19:14:28,,"103 E 3rd St, Byron, IL 61010, USA"
9983631c-a395-47b0-989f-d68e1759ba62,0,apolitsch@es-il.org,2019-05-05 22:52:45,,YELLOW,42.128941552195705,-89.25603169755954,apolitsch@es-il.org,2019-05-05 22:52:45,,"334 N Union St, Byron, IL 61010, USA"
7b447cbf-6cd5-4d85-9af8-b2929aebfe21,0,apolitsch@es-il.org,2019-05-05 22:54:59,,YELLOW,42.12916728066501,-89.254376869221,apolitsch@es-il.org,2019-05-05 22:54:59,,"205 E 4th St, Byron, IL 61010, USA"
4b349260-9e3c-4e38-8221-a10813385146,0,apolitsch@es-il.org,2019-05-05 22:55:27,,YELLOW,42.12920507580749,-89.253026376982,apolitsch@es-il.org,2019-05-05 22:55:27,,"239 E 4th St, Byron, IL 61010, USA"
3904ca8a-7ef7-46d2-9952-6c8b1aeb66f5,0,apolitsch@es-il.org,2019-05-05 22:55:34,,YELLOW,42.12924287092742,-89.25138486506489,apolitsch@es-il.org,2019-05-05 22:55:34,,"335 E 4th St, Byron, IL 61010, USA"
7be49b4e-5a8d-4742-bf59-cf343d2c0685,0,apolitsch@es-il.org,2019-05-05 22:55:47,,YELLOW,42.12928663366967,-89.2497648108199,apolitsch@es-il.org,2019-05-05 22:55:47,,"401 N Mineral St, Byron, IL 61010, USA"
b76803e4-b443-4712-baa1-d5f04eac33e4,0,apolitsch@es-il.org,2019-05-05 22:56:12,,YELLOW,42.13048114593661,-89.24981174947766,apolitsch@es-il.org,2019-05-05 22:56:12,,"507 N Mineral St, Byron, IL 61010, USA"
3dc2b992-f901-4a43-88bb-0d8e0524032d,0,apolitsch@es-il.org,2019-05-05 22:57:16,,YELLOW,42.12806723321757,-89.24971518995312,apolitsch@es-il.org,2019-05-05 22:57:16,,"304 N Mineral St, Byron, IL 61010, USA"
18312d05-9b88-4e99-b740-623bdd095beb,0,apolitsch@es-il.org,2019-05-05 22:57:54,,YELLOW,42.12687321505578,-89.24966427637128,apolitsch@es-il.org,2019-05-05 22:57:54,,"431 2nd St, Byron, IL 61010, USA"
777f7332-5684-4ecc-9b85-ac6b88659df5,0,apolitsch@es-il.org,2019-05-05 22:58:18,,YELLOW,42.1268493435634,-89.25104024959592,apolitsch@es-il.org,2019-05-05 22:58:18,,"203 N Peru St, Byron, IL 61010, USA"
a39f3234-edbb-4606-a453-7d164f4978ab,0,apolitsch@es-il.org,2019-05-05 22:59:11,,YELLOW,42.12802296022395,-89.25131845915979,apolitsch@es-il.org,2019-05-05 22:59:11,,"335 E 3rd St, Byron, IL 61010, USA"
4e0bfa0a-5b75-4446-90c0-8450b3b28397,0,apolitsch@es-il.org,2019-05-05 23:00:22,,YELLOW,42.125574009230355,-89.25259079816908,apolitsch@es-il.org,2019-09-26 14:57:36,,"303 E Blackhawk Dr, Byron, IL 61010, USA"
09f281c4-e0c1-4752-a60c-c9f75db4b6ff,0,apolitsch@es-il.org,2019-05-05 23:02:30,,YELLOW,42.13031022533856,-89.25117427182778,apolitsch@es-il.org,2019-05-05 23:02:30,,"405 E 5th St, Byron, IL 61010, USA"
15b16c0e-b33f-4cf0-840c-23809617bc68,0,admin@byronfd.com,2019-05-05 23:07:24,1444,GREEN,42.12560474846207,-89.25122124260896,apolitsch@es-il.org,2019-09-26 14:58:52,,"325 E Blackhawk Dr
Byron IL 61010
United States"
939b8a10-bb99-4720-9694-69896ee38ec0,0,admin@byronfd.com,2019-05-05 23:12:07,,YELLOW,42.12827996148062,-89.24669544334421,admin@byronfd.com,2019-05-05 23:12:07,0,"100–132 Kysor Dr
Byron IL 61010
United States"
0dd9ce44-c973-488d-8efb-70bcae43fb7e,0,admin@byronfd.com,2019-05-05 23:12:31,,YELLOW,42.12761300741512,-89.24627228182597,admin@byronfd.com,2019-05-05 23:12:31,0,"130 Kysor Dr
Byron IL 61010
United States"
966bb012-58af-4b2a-b3ba-d267703f3c95,0,admin@byronfd.com,2019-05-05 23:14:20,,YELLOW,42.12837026610598,-89.24325716557517,admin@byronfd.com,2019-05-05 23:14:20,0,"134–198 Kysor Dr
Byron IL 61010
United States"
0d3a7ad4-2ebd-489c-ba16-6f2c2649ae99,0,admin@byronfd.com,2019-05-05 23:18:11,,YELLOW,42.12841370110909,-89.24004966754414,admin@byronfd.com,2019-05-05 23:18:11,0,"1273 Kysor Dr
Byron IL 61010
United States"
c7e0659d-834e-43bf-9aeb-502c9462a5d9,0,admin@byronfd.com,2019-05-05 23:19:19,,YELLOW,42.12847597760813,-89.23724493980622,admin@byronfd.com,2019-05-05 23:19:19,0,"1503 Kysor Dr
Byron IL 61010
United States"
0288f3c6-cb3b-4076-9201-36c8b4812b95,0,admin@byronfd.com,2019-05-05 23:19:51,,YELLOW,42.12938107567521,-89.23723957538706,admin@byronfd.com,2019-05-05 23:19:51,0,"1503 Kysor Dr
Byron IL 61010
United States"
f41b952d-dc2a-4cda-a64d-e1597d0b2cce,0,admin@byronfd.com,2019-05-05 23:21:27,,YELLOW,42.129821091188546,-89.23908687689689,admin@byronfd.com,2019-05-05 23:21:27,0,"1355 Kysor Dr
Byron IL 61010
United States"
79731603-b6f6-4bee-9c61-5726c43b4760,0,admin@byronfd.com,2019-05-05 23:22:47,,YELLOW,42.12957500734886,-89.2404061923901,admin@byronfd.com,2019-05-05 23:22:47,0,"1291 Kysor Dr
Byron IL 61010
United States"
aec5304f-6480-4b81-a31d-5a1ab0f237b9,0,admin@byronfd.com,2019-05-05 23:26:00,,YELLOW,42.13009637663454,-89.24581640110081,admin@byronfd.com,2019-05-05 23:26:00,0,"602 E Blackhawk Dr
Byron IL 61010
United States"
f289bc01-e266-4f90-a7ce-f138c6bdd2d6,0,admin@byronfd.com,2019-05-05 23:26:29,,YELLOW,42.130124759969526,-89.24417623010714,admin@byronfd.com,2019-05-05 23:26:29,0,"602 E Blackhawk Dr
Byron IL 61010
United States"
9b87ae3a-164a-458b-a230-60b8aa0dc620,0,admin@byronfd.com,2019-05-05 23:26:51,,YELLOW,42.130324088711305,-89.24666621483746,admin@byronfd.com,2019-05-05 23:26:51,0,"637 Luther Dr
Byron IL 61010
United States"
e0ed302e-eee9-48a4-8020-04830df27ab0,0,admin@byronfd.com,2019-05-05 23:28:16,,YELLOW,42.130909763094486,-89.24803690396266,admin@byronfd.com,2019-05-05 23:28:16,0,"531 Luther Dr
Byron IL 61010
United States"
a7c471f7-d8ea-4da3-932d-b39457417d04,0,admin@byronfd.com,2019-05-05 23:28:55,,YELLOW,42.1313284807965,-89.24649731567449,admin@byronfd.com,2019-10-07 17:26:15,,"647 Allison Cir
Byron IL 61010
United States"
e4c9f3f8-2686-45bb-a162-a88af795e3e1,0,admin@byronfd.com,2019-05-05 23:32:13,,YELLOW,42.13088499641484,-89.24975751908823,admin@byronfd.com,2019-05-05 23:32:13,0,"516–528 N Mineral St
Byron IL 61010
United States"
b6951794-af0e-4b25-bb27-7d1c5af2cea5,0,admin@byronfd.com,2019-05-05 23:32:52,,YELLOW,42.13223463054418,-89.24979507002205,admin@byronfd.com,2019-05-05 23:32:52,0,"530–548 N Mineral St
Byron IL 61010
United States"
71b6268e-2414-4a3a-9730-f8ce8698f604,0,admin@byronfd.com,2019-05-05 23:33:17,,YELLOW,42.1332652654487,-89.25003733038703,admin@byronfd.com,2019-05-05 23:33:17,0,"4504 E Old State Rd
Byron IL 61010
United States"
6c4510c5-c09f-4c81-b5a8-7b76cde5be1b,0,admin@byronfd.com,2019-05-05 23:34:06,,YELLOW,42.1334437779421,-89.24630140791331,admin@byronfd.com,2019-05-05 23:34:06,0,"4696 E Old State Rd
Byron IL 61010
United States"
c416d922-8723-4eb4-9b1e-5bdf99ddf021,0,admin@byronfd.com,2019-05-05 23:35:20,,YELLOW,42.134184708172334,-89.24840401327248,admin@byronfd.com,2019-05-05 23:35:20,0,"721 Birch St
Byron IL 61010
United States"
81b2ce9d-59c2-4493-88d3-84c0c77e6eb9,0,admin@byronfd.com,2019-05-05 23:35:38,,YELLOW,42.13487789229619,-89.24869637411463,admin@byronfd.com,2019-05-05 23:35:38,0,"774 Birch St
Byron IL 61010
United States"
70a4cf1b-5438-4c5e-884c-0401437c83d3,0,admin@byronfd.com,2019-05-05 23:36:03,,YELLOW,42.13493224419117,-89.24711461252663,admin@byronfd.com,2019-05-05 23:36:03,0,"658 Harvest Dr
Byron IL 61010
United States"
70ca7f9f-659d-4116-bc26-17aee3f720f0,0,admin@byronfd.com,2019-05-05 23:36:31,,YELLOW,42.136074936201105,-89.24680213511273,admin@byronfd.com,2019-05-05 23:36:31,0,"867 Hillside Dr
Byron IL 61010
United States"
e13d6899-e0db-4c81-8efa-b49c8303f153,0,admin@byronfd.com,2019-05-05 23:37:11,,YELLOW,42.13684368084331,-89.24877355914025,admin@byronfd.com,2019-05-05 23:37:11,0,"833 Hillside Dr
Byron IL 61010
United States"
2b79de0e-7ea5-4aa4-bab2-495cd859e8ce,0,apolitsch@es-il.org,2019-05-06 11:45:38,,YELLOW,42.12665540735675,-89.27226798183904,apolitsch@es-il.org,2019-05-06 11:45:38,,"1169 W 2nd St, Byron, IL 61010, USA"
49e7f4ac-efd9-4554-a668-f8444797c023,0,apolitsch@es-il.org,2019-05-06 11:47:41,,YELLOW,42.126126852052124,-89.27474180842034,apolitsch@es-il.org,2019-05-06 11:47:41,,"109 N Fox Run Ln, Byron, IL 61010, USA"
e075257a-7c83-4b1a-84c9-28399e328b17,0,apolitsch@es-il.org,2019-05-06 11:48:12,,YELLOW,42.12704391921139,-89.27452454949014,apolitsch@es-il.org,2019-05-06 11:48:12,,"136 N Fox Run Ln, Byron, IL 61010, USA"
cc9b177f-51e4-41cc-82b9-5d916904fb18,0,apolitsch@es-il.org,2019-05-06 11:49:03,,YELLOW,42.12792118795274,-89.27393446350686,apolitsch@es-il.org,2019-05-06 11:49:03,,"156 N Fox Run Ln, Byron, IL 61010, USA"
630d2c0f-8866-436f-8223-00f0673cbc89,0,apolitsch@es-il.org,2019-05-06 11:50:08,,YELLOW,42.12676894148566,-89.27613387695601,apolitsch@es-il.org,2019-05-06 11:50:08,,"213 Creekside Dr, Byron, IL 61010, USA"
5ed897e9-e1ae-46cc-9df6-728ceebf1d8f,0,apolitsch@es-il.org,2019-05-06 11:50:37,,YELLOW,42.127838177950075,-89.27556793085387,apolitsch@es-il.org,2019-05-06 11:50:37,,"323 Creekside Dr, Byron, IL 61010, USA"
3df27590-cc7f-47d0-9235-2b4da34db85d,0,apolitsch@es-il.org,2019-05-06 11:51:08,,YELLOW,42.1289332563104,-89.27538419953635,apolitsch@es-il.org,2019-05-06 11:51:08,,"406 Mill Ridge Dr, Byron, IL 61010, USA"
f229c017-34c1-4ad9-8840-a522f3e3897d,0,apolitsch@es-il.org,2019-05-06 11:51:41,,YELLOW,42.12945443136991,-89.27616204015067,apolitsch@es-il.org,2019-05-06 11:51:41,,"422 4 6 8 Creekside Ct, Byron, IL 61010, USA"
f898723a-41e8-4596-9406-4173a7ba8dc4,0,apolitsch@es-il.org,2019-05-06 11:52:05,,YELLOW,42.13032271540985,-89.27545259586623,apolitsch@es-il.org,2019-05-06 11:52:05,,"503 507 Creekside Dr, Byron, IL 61010, USA"
f20a8fa0-e001-4530-9739-c64c0c8d36b5,0,apolitsch@es-il.org,2019-05-06 11:52:22,,YELLOW,42.1305544547279,-89.27627066961577,apolitsch@es-il.org,2019-05-06 11:52:22,,"542 4 6 8 Creekside Cir, Byron, IL 61010, USA"
5c935f22-7476-4339-a7b5-d8351f51a7c1,0,apolitsch@es-il.org,2019-05-06 11:52:46,,YELLOW,42.131565942168244,-89.2759166180258,apolitsch@es-il.org,2019-05-06 11:52:46,,"1422 Crimson Ridge Ln, Byron, IL 61010, USA"
64dbf2b2-dec1-49a5-89d0-2ebd22dab04a,0,apolitsch@es-il.org,2019-05-06 11:53:23,,YELLOW,42.13185536185607,-89.2742241441374,apolitsch@es-il.org,2019-05-06 11:53:23,,"1407 Crimson Ridge Ln, Byron, IL 61010, USA"
aa998d23-ff6f-4b2a-a56e-459b82a8fc96,0,apolitsch@es-il.org,2019-05-06 11:54:28,,YELLOW,42.13048964708378,-89.27420115893017,apolitsch@es-il.org,2019-05-06 11:54:28,,"509 Mill Ridge Dr, Byron, IL 61010, USA"
b89ced09-90c1-48b0-a5ea-315cfd995359,0,apolitsch@es-il.org,2019-05-06 11:55:10,,YELLOW,42.12939513106674,-89.27419197857364,apolitsch@es-il.org,2019-05-06 11:55:10,,"445 Mill Ridge Dr, Byron, IL 61010, USA"
cab49103-1b1c-42e7-9d2a-80c43a71850e,0,apolitsch@es-il.org,2019-05-20 17:00:17,,YELLOW,42.124299783323444,-89.27602983254042,apolitsch@es-il.org,2019-05-20 17:00:17,,"138s S Fox Run Ln, Byron, IL 61010, USA"
dff406e7-f27a-4904-ac5e-e2b240b9b80f,0,apolitsch@es-il.org,2019-05-20 17:01:06,,YELLOW,42.12269831905585,-89.27525065082159,apolitsch@es-il.org,2019-05-20 17:01:06,,"169 S Fox Run Ln, Byron, IL 61010, USA"
3c8d73e4-d755-464c-8f66-0c3de370be6a,0,apolitsch@es-il.org,2019-05-20 17:01:38,,YELLOW,42.1234344008269,-89.27486709493246,apolitsch@es-il.org,2019-05-20 17:01:38,,"155 Deer Wood Ct, Byron, IL 61010, USA"
38d96e0c-2815-42a4-a546-380b60905b75,0,apolitsch@es-il.org,2019-05-20 17:01:52,,YELLOW,42.12291516565535,-89.27444330590811,apolitsch@es-il.org,2019-05-20 17:01:52,,"196 S Fox Run Ln, Byron, IL 61010, USA"
495add24-d112-40b6-8f3e-f98d85ea6b27,0,admin@byronfd.com,2019-05-20 19:32:43,1505,BLUE,42.124934611091795,-89.25121412347592,apolitsch@es-il.org,2019-09-26 18:47:25,,"110 Peru St
Byron IL 61010
United States"
3e694bf0-4ae3-4080-a56f-f1e4b5f012b6,0,admin@byronfd.com,2019-05-20 19:34:32,1169,GREEN,42.12468717820959,-89.25614879982949,apolitsch@es-il.org,2019-09-26 19:50:35,,"201 S Union St
Byron IL 61010
United States"
bb36d778-2b11-4f93-8d54-75b61a09dab3,0,admin@byronfd.com,2019-05-20 19:35:03,,YELLOW,42.12466307172824,-89.25762555236616,admin@byronfd.com,2019-05-20 19:35:03,0,"205 W Merchant St
Byron IL 61010
United States"
3a3dce5c-4c15-4c05-9259-c72566423e19,0,admin@byronfd.com,2019-05-20 19:35:30,1367,GREEN,42.12416771903689,-89.25768456097651,apolitsch@es-il.org,2019-09-26 19:21:10,,"205 W Merchant St
Byron IL 61010
United States"
6296bff5-1717-4767-b5d7-3a8a5b6b5ef4,0,admin@byronfd.com,2019-05-20 19:37:13,1493,GREEN,42.12422664459334,-89.2544137049578,apolitsch@es-il.org,2019-09-26 18:48:54,,"135 E Merchant St
Byron IL 61010
United States"
6dde7206-9e01-4fcc-9ead-0e81f1605738,0,admin@byronfd.com,2019-05-20 19:44:44,,YELLOW,42.123026589713085,-89.25868766025819,admin@byronfd.com,2019-05-20 19:44:44,0,"221 S Washington St
Byron IL 61010
United States"
734c55c1-63da-4679-bb6a-518f6e8ba781,0,admin@byronfd.com,2019-05-20 19:46:15,1314,GREEN,42.124129663503496,-89.26003100232164,apolitsch@es-il.org,2019-09-26 19:22:07,,129 S Franklin St. Byron IL 61010 United States
2ffcaea0-7c27-4201-803a-40dcdef2c58d,0,admin@byronfd.com,2019-05-20 19:47:57,1169,GREEN,42.12276341038212,-89.26128657336037,apolitsch@es-il.org,2019-09-26 19:22:55,,"233 S Lafayette St
Byron IL 61010
United States"
f0785f5e-1a33-4163-8070-ed17eb3784bc,0,admin@byronfd.com,2019-05-20 19:49:58,1314,GREEN,42.12292305885352,-89.26263638302935,apolitsch@es-il.org,2019-09-26 19:23:44,,"304 S West St
Byron IL 61010
United States"
0c1744d5-9803-4c3e-9913-9592e2513a2d,0,admin@byronfd.com,2019-05-20 19:52:28,1314,GREEN,42.12397124608937,-89.26385554851657,apolitsch@es-il.org,2019-09-26 19:27:50,,"130 S Colfax St
Byron IL 61010
United States"
2851bee5-2926-4901-9b2a-f3c8bfc6290d,0,admin@byronfd.com,2019-05-20 19:55:25,1367,GREEN,42.1240185555121,-89.26551503755579,apolitsch@es-il.org,2019-09-26 19:34:28,,"802 Crest View Trl
Byron IL 61010
United States"
be5d952d-54a5-4518-a42a-6436621657d3,0,admin@byronfd.com,2019-05-20 19:56:49,1393,GREEN,42.124543679064125,-89.26729856010142,apolitsch@es-il.org,2019-09-26 19:33:45,,"924 Crest View Trl
Byron IL 61010
United States"
59363e71-a6f0-4cd6-bdd2-ea3b01011a21,0,admin@byronfd.com,2019-05-20 19:57:23,,YELLOW,42.124496379722444,-89.26836784550468,admin@byronfd.com,2019-05-20 19:57:23,0,"944 Crest View Trl
Byron IL 61010
United States"
44da6c9b-aab7-4d6c-9cbc-c5ca65dec6b2,0,admin@byronfd.com,2019-05-20 19:57:59,1341,GREEN,42.12439203825056,-89.26912274636081,apolitsch@es-il.org,2019-09-26 19:44:22,,"1016 Crest View Trl
Byron IL 61010
United States"
a833123e-bba6-402f-960a-a65b9940e73f,0,admin@byronfd.com,2019-05-20 19:58:35,,YELLOW,42.12372819424854,-89.26836595734066,admin@byronfd.com,2019-05-20 19:58:35,0,"944 Crest Ct
Byron IL 61010
United States"
0c1cd886-feff-487c-929e-9d83b269eb5e,0,admin@byronfd.com,2019-05-20 19:59:09,1393,GREEN,42.123808212806864,-89.26706896909181,apolitsch@es-il.org,2019-09-26 19:34:47,,"924 Crest Ct
Byron IL 61010
United States"
7ca57bfe-feec-4e72-ae66-74293aa75136,0,admin@byronfd.com,2019-05-20 20:00:02,1393,GREEN,42.12336935781272,-89.26544179160683,apolitsch@es-il.org,2019-09-26 19:55:44,,"803 Park Dr
Byron IL 61010
United States"
2118e33c-da2e-4ccc-bbd7-0a97d6591e99,0,admin@byronfd.com,2019-05-20 20:00:32,1517,BLUE,42.122440534650664,-89.26547524618724,apolitsch@es-il.org,2019-09-26 19:52:03,,"803 River Dr
Byron IL 61010
United States"
82c8e76c-4599-495e-871f-67a5b7ec6d63,0,admin@byronfd.com,2019-05-20 20:00:48,,YELLOW,42.12242904471991,-89.26541679862947,admin@byronfd.com,2019-05-20 20:00:48,,"803 River Dr, Byron, IL 61010, USA"
7a3ac4e7-380d-4dfd-962d-eef95dbbb0de,0,admin@byronfd.com,2019-05-20 20:01:17,,YELLOW,42.122786684897235,-89.26782560806926,admin@byronfd.com,2019-05-20 20:01:17,0,"915 River Ln
Byron IL 61010
United States"
2abe0739-521b-4d26-b194-96c0df355f4a,0,admin@byronfd.com,2019-05-20 20:01:24,1517,BLUE,42.12274635804274,-89.26783883336992,apolitsch@es-il.org,2019-09-26 19:57:47,,"915 River Dr, Byron, IL 61010, USA"
6987d123-3fa9-46b7-9a31-de7e1a6a2bb7,0,admin@byronfd.com,2019-05-20 20:01:26,1444,GREEN,42.12305426123864,-89.26806298361541,apolitsch@es-il.org,2019-09-26 19:39:10,,927 River Ln. Byron IL 61010 United States
f59b07d7-ae3e-4f02-9866-50dc8d543087,0,admin@byronfd.com,2019-05-20 20:01:59,,YELLOW,42.12307759564681,-89.26804804567308,admin@byronfd.com,2019-05-20 20:01:59,,"931 River Dr, Byron, IL 61010, USA"
4eb4c5cf-1cdc-474a-98a7-9795bb8d47c7,0,admin@byronfd.com,2019-05-20 20:02:16,1564,BLUE,42.12257924652222,-89.2702662325284,apolitsch@es-il.org,2019-09-26 19:59:20,,"148 S Maple Ave, Byron, IL 61010, USA"
cfc04669-f1fe-4656-86a0-e8d14e84a314,0,admin@byronfd.com,2019-05-20 20:02:33,,YELLOW,42.12259428784781,-89.27028990415556,admin@byronfd.com,2019-05-20 20:02:33,0,"148 S Maple Ave
Byron IL 61010
United States"
08ce098d-9f8f-4c8e-b7d5-76bba63ff449,0,admin@byronfd.com,2019-05-20 20:02:35,0,RED,42.123690330914435,-89.27013346318216,apolitsch@es-il.org,2019-09-26 19:58:54,,"127 S Maple Ave, Byron, IL 61010, USA"
9880725d-2842-4cef-af00-3b0b17348e20,0,admin@byronfd.com,2019-05-20 20:03:15,,YELLOW,42.12256570613109,-89.27157840298662,admin@byronfd.com,2019-05-20 20:03:15,,"1207 River Dr, Byron, IL 61010, USA"
cad947be-b8d6-4b18-9499-fdbdd1dba70e,0,admin@byronfd.com,2019-05-20 20:03:38,,YELLOW,42.12398514561931,-89.27141747044573,admin@byronfd.com,2019-05-20 20:03:38,,"123 Perene Ave, Byron, IL 61010, USA"
501605dc-57f3-44f6-8035-d62b4237acb4,0,admin@byronfd.com,2019-05-20 20:04:11,,YELLOW,42.122577654372186,-89.27266803761131,admin@byronfd.com,2019-05-20 20:04:11,,"1221 River Dr, Byron, IL 61010, USA"
8c0e6b5d-3f16-44a0-8a85-d2985e66d2d0,0,admin@byronfd.com,2019-05-20 20:04:50,,YELLOW,42.12382799598487,-89.26838454981453,admin@byronfd.com,2019-05-20 20:04:50,,"944 Crest Ct, Byron, IL 61010, USA"
09f9f17e-de6c-4c77-a95b-7cd9b6204b83,0,admin@byronfd.com,2019-05-20 20:05:06,1354,GREEN,42.12449543156533,-89.26843014736778,apolitsch@es-il.org,2019-09-26 19:43:40,,"944 Crest View Trail, Byron, IL 61010, USA"
b1ad292d-471e-434a-b70c-158c062a67a0,0,admin@byronfd.com,2019-05-20 20:05:29,1314,GREEN,42.123981174647966,-89.27141580005633,apolitsch@es-il.org,2019-09-26 20:00:46,,"123 Perene Ave
Byron IL 61010
United States"
5f6c5f5b-9606-420e-a8d6-85b8f7d79ce9,0,admin@byronfd.com,2019-05-20 20:06:00,1314,GREEN,42.12254341877333,-89.2716624434075,apolitsch@es-il.org,2019-09-26 20:02:09,,"1207 River Dr
Byron IL 61010
United States"
ed202e17-d664-4404-b260-e9962e0c3791,0,admin@byronfd.com,2019-05-20 20:06:27,1564,BLUE,42.12257008945751,-89.27260832745468,apolitsch@es-il.org,2019-09-26 20:03:21,,"1221 River Dr
Byron IL 61010
United States"
09c6c76e-6e06-44e6-b032-c6adec297fc6,0,admin@byronfd.com,2019-05-20 20:08:33,1314,GREEN,42.12381197637014,-89.27266597628777,apolitsch@es-il.org,2019-09-26 20:02:35,,"127 Barry Ave
Byron IL 61010
United States"
9f805a76-a950-4c0b-9b92-146314a9a9c1,0,admin@byronfd.com,2019-05-20 20:14:02,,YELLOW,42.12351516755181,-89.27628247748706,admin@byronfd.com,2019-05-20 20:14:02,0,"153 S Fox Run Ln
Byron IL 61010
United States"
8c9efb54-09f7-41b7-9098-acc95a5960b0,0,admin@byronfd.com,2019-05-20 20:19:13,,YELLOW,42.11894617530961,-89.259889011411,admin@byronfd.com,2019-05-20 20:19:13,0,"7943–8049 N River Rd
Byron IL 61010
United States"
9da87be3-003e-4561-88fe-832722464050,0,admin@byronfd.com,2019-05-20 20:20:37,,YELLOW,42.11932812155934,-89.26382407002197,admin@byronfd.com,2019-05-20 20:20:37,0,"7677–7933 N River Rd
Byron IL 61010
United States"
06c71c84-1753-4a52-a924-04b9c5e2a76d,0,admin@byronfd.com,2019-05-20 20:21:27,,YELLOW,42.119199909864115,-89.26619595457193,admin@byronfd.com,2019-05-20 20:21:27,0,"7539–7609 N River Rd
Byron IL 61010
United States"
073dd612-073b-4305-afc9-dcebfd9ae1b3,0,admin@byronfd.com,2019-05-20 20:22:15,,YELLOW,42.11884911589684,-89.26780387293157,admin@byronfd.com,2019-05-20 20:22:15,0,"7399–7537 N River Rd
Byron IL 61010
United States"
0cc36c54-f4a5-4d5e-8e91-aec9e763a84d,0,admin@byronfd.com,2019-05-20 20:23:08,,YELLOW,42.11822319377682,-89.26956201213464,admin@byronfd.com,2019-05-20 20:23:08,0,"7399–7537 N River Rd
Byron IL 61010
United States"
